Video ID,Title,Length,Published,Region Restriction Count
fzyecA-V8HU,Jason Silva on Morality | Brain Games,1m 37s,2015-02-10T20:25:09Z
zNeCemp6sKk,The Headphone Trap | Hacking The System,1m 9s,2015-02-10T20:00:00Z
MOPRUZB3DjI,Mating Crabs Busted by Sharks | National Geographic,1m 3s,2015-02-10T15:00:33Z
beCkGagr46o,Chaos in the Heart of Africa | Nat Geo Live,26m 52s,2015-02-09T16:30:01Z
PFamAXEFpdw,To Remember or Not to Remember | Brain Games,3m 2s,2015-02-09T15:00:00Z
nzwWSgdDbmk,Jason Silva on the Paranormal | Brain Games,1m 44s,2015-02-08T18:00:01Z
-_WUduEM3AY,Finding Love at the Dog Park | Hacking the System,1m 53s,2015-02-08T17:00:02Z
lplJRj6e8KM,All or Nothing | Ultimate Survival,1m 20s,2015-02-07T23:00:01Z
5mmwE3JxETo,Staying Cool | Hacking the System,1m 25s,2015-02-07T21:00:01Z
axgzZkL0TSI,Brain Magic - The Paranormal Illusion | Brain Games,3m 41s,2015-02-07T18:00:01Z
evTQMZ7EgJM,Devil's Slide | Ultimate Survival,3m 4s,2015-02-06T23:00:01Z
7rXCoMNyJdg,Let the Games Begin | The Legend of Mick Dodge,2m 47s,2015-02-06T20:00:01Z
UAgkq2NKpso,Open House | Brain Games,3m 1s,2015-02-06T18:00:01Z
61UMtYTlDJs,Spellbinding Time-Lapses of an African Desert | Short Film Showcase,3m 6s,2015-02-06T17:37:50Z
EK8is9qPcDQ,The Fortune Teller | Hacking the System,1m 59s,2015-02-06T17:00:00Z
51jB8YljliM,Deadly Flamboyant Cuttlefish Puts on Flashy Display | Short Film Showcase,2m 21s,2015-02-05T20:30:28Z
ZbSja9sV5oI,Bog Bridge | The Legend of Mick Dodge,3m 42s,2015-02-05T20:00:13Z
PRo8TytvIDw,Do You Believe? | Brain Games,3m 1s,2015-02-05T18:00:00Z
um9U4wpPEoE,Don’t Get Suckered by a Scalper | Hacking the System,3m,2015-02-05T17:00:05Z
HQ7g0qq-4G4,Tiny Frogs Contain Big Evolutionary Surprise | National Geographic,2m 44s,2015-02-03T13:00:01Z
BiXrRK-yrfA,This Is Your Brain on Nature | Nat Geo Live,18m 30s,2015-02-02T17:31:20Z
6nVfFNbxX7s,Sled Dogs: More Than Meets the Eye | National Geographic,3m 42s,2015-02-02T13:03:28Z
4tEnE6tDc44,Homemade Bottle Opener | Hacking the System,37s,2015-01-30T19:00:01Z
Qdq-0Hec9Ig,Hangout With the Adventurers of the Year | National Geographic,41m 20s,2015-01-30T18:49:37Z
Yp6u3PDELXQ,Jason Silva on Money | Brain Games,1m 31s,2015-01-29T23:00:00Z
3Eui_t8bO_s,The Human Cost of Sugar Harvesting | National Geographic,13m 58s,2015-01-29T22:06:37Z
ApGl4kd88Rk,Hoh Dentist | The Legend of Mick Dodge,2m 29s,2015-01-29T21:00:01Z
i9qNh5DEPBY,Tub Diggin’ | The Legend of Mick Dodge,3m 19s,2015-01-29T21:00:01Z
uh-uh6wMwmU,Waiting in Line | Hacking the System,55s,2015-01-29T21:00:01Z
heK7gl8SbVc,Winning the Interview | Hacking the System,1m 29s,2015-01-29T19:00:01Z
AYTTA0AXKNc,Brain Magic - The Money Illusion | Brain Games,2m 7s,2015-01-28T23:00:03Z
FeKp5IitFQk,Hunting Grouse | The Legend of Mick Dodge,2m 50s,2015-01-28T21:00:07Z
wI9O5XkLW4Q,Secrets of Successful Arm Wrestling | Hacking the System,1m 28s,2015-01-28T19:00:09Z
eNNuNBhF7KM,NYC’s Non-Blizzard Was Beautiful | National Geographic,1m 41s,2015-01-28T00:07:38Z
pA-SNscNADk,Money to Burn | Brain Games,3m 5s,2015-01-27T23:00:02Z
oU8hB-Fg4eo,Forest Stew | The Legend of Mick Dodge,3m 28s,2015-01-27T21:00:00Z
L6vWxK9D1hg,How to Make a Debris Shelter | Remote Survival,1m 56s,2015-01-27T15:00:22Z
Vdb9IndsSXk,Brilliant Time-Lapse of Alaska’s Northern Lights | Short Film Showcase,2m 56s,2015-01-27T13:30:02Z
_7VEWTbe5lU,Cakes of Deception | Brain Games,2m 59s,2015-01-26T23:00:01Z
7zpojhD4hpI,The Curious Life of a Mars Rover | Nat Geo Live,25m 21s,2015-01-26T18:06:00Z
U-efAASY1Wk,Wicked Tuna - Season 4 Trailer | Wicked Tuna,31s,2015-01-26T17:11:42Z
lbut_Pz_Yhs,Wicked Tuna - Season 4 Teaser | Wicked Tuna,16s,2015-01-26T16:59:34Z
oycUF75ESUw,Remarkable POV: Jumbo Squid Flash to Talk | National Geographic,2m 16s,2015-01-26T13:32:02Z
4CfqA8BtRRI,Eyes on the Forest | The Legend of Mick Dodge,3m 23s,2015-01-23T20:00:15Z
Yc7XfKj9EAY,20 Days Later Their Home Was Still Flooded | National Geographic,3m 40s,2015-01-23T16:56:40Z
lcPk2PlqZK8,Suspect Identified | The Legend of Mick Dodge,3m 10s,2015-01-22T20:00:01Z
kaE_cLn8vac,Would You Go to Mars If You Could Never Come Back to Earth? | Short Film Showcase,11m 39s,2015-01-22T16:00:06Z
UPelyWXI6Qs,Berry Ingenuity | The Legend of Mick Dodge,3m 19s,2015-01-21T20:00:01Z
UNBY30fd8LU,Amazing Slow-Mo: Rare Tiger Released Into Wild | Short Film Showcase,10m 4s,2015-01-21T19:00:06Z
gsBKhng9ZjE,How to Feel Safe in the City | Hacking the System,1m 15s,2015-01-21T16:00:08Z
WgkW8HTay-0,Barista Undercover | Brain Games,3m,2015-01-21T15:00:09Z
5gwAmFKCtEE,How to Get Around 'No Vacancy' | Hacking the System,1m 13s,2015-01-20T20:00:08Z
8iVMaj0BPHM,Hoh Taxi | The Legend of Mick Dodge,3m 6s,2015-01-20T20:00:06Z
6P6zs9fKDU0,Most Earth-Friendly Home Ever Built? | National Geographic,3m 21s,2015-01-20T19:42:27Z
Iuu7Q6ZvRPc,How to Spot Knock-Offs | Hacking the System,1m 29s,2015-01-20T16:00:13Z
Gq1i_4ajO3I,Helping Hands | Brain Games,2m 59s,2015-01-20T15:00:11Z
f1b1YWwF3_I,From Farm to Table | Nat Geo Live,20m 43s,2015-01-19T16:30:01Z
VGO5ipWg1HY,Fighting to Save Coral in the Florida Keys | National Geographic,3m 49s,2015-01-19T13:00:17Z
vqq3hWzmvX4,Left Game Right Game | Brain Games,2m 56s,2015-01-17T14:00:11Z
8fJPFoUGNBY,Dangerous Trek to Myanmar’s Highest Peak (Preview) | National Geographic,1m 31s,2015-01-16T18:10:25Z
nDra9j9POkU,Fountain Pens Are Actually Fascinating | National Geographic,2m 10s,2015-01-16T13:00:03Z
l_lZc7nATT4,World's Hardest Climb Goal of Yosemite Wall Climber | National Geographic,5m 22s,2015-01-15T20:08:26Z
HBFc2w5q99g,Meet Team Lower 48 | Ultimate Survival Alaska,1m 40s,2015-01-15T18:00:11Z
6q5HiSFqLgk,Meet Team Alaskans | Ultimate Survival Alaska,1m 37s,2015-01-15T16:00:11Z
UPn8BiTKZZM,The Gibberish Game | Brain Games,3m 14s,2015-01-15T14:00:14Z
h4oZbLqqZ3o,Meet Team Military | Ultimate Survival Alaska,1m 41s,2015-01-15T14:00:10Z
rtYVhej-9bY,This Dog's Nose Saves Bees | National Geographic,2m 45s,2015-01-15T13:00:04Z
a0_uJOg1bkg,High-Octane Race to Survive | National Geographic,1m 5s,2015-01-15T00:08:29Z
dH8q2mlqAr0,Meet Team Endurance | Ultimate Survival Alaska,1m 42s,2015-01-14T23:53:27Z
KIKeB0LYLho,Jason Silva on Left vs. Right | Brain Games,1m 36s,2015-01-14T22:00:08Z
G6CU5uHltIw,How to Build a Teepee | The Pioneers,2m 41s,2015-01-14T20:00:03Z
u6-ej1ue46c,Brain Magic - The Common Sense Illusion | Brain Games,4m 9s,2015-01-14T14:00:06Z
Y39HxmiEt-E,Brain Magic - The Left vs. Right Illusion | Brain Games,2m 26s,2015-01-14T14:00:02Z
9vdBNthN2LM,Big Trouble for Little Birds | National Geographic,2m 41s,2015-01-14T13:00:17Z
Gl17J2dJWIQ,Public Wi-Fi | Hacking the System,1m 19s,2015-01-13T22:00:01Z
_CMCyX1vDzw,Creatures in the Dark | The Pioneers,1m 33s,2015-01-13T20:00:13Z
G5E_snnmzuE,Untamed Horses in Iceland's Mountains | National Geographic,3m 37s,2015-01-13T13:00:03Z
ltyXTfwG_78,The Amazing Brains of Babies | National Geographic,3m 1s,2015-01-13T05:00:04Z
R95Tw1Yk4JE,The ATM Scam | Hacking the System,1m 20s,2015-01-12T22:00:08Z
Aj5sl2grly4,Art of the Matter | Nat Geo Live,23m 15s,2015-01-12T19:00:00Z
NQDUpSei4g0,Arizona Arms | Underworld INC,2m 10s,2015-01-12T15:00:12Z
G-qs8DsMoZk,Rube Goldberg Mouse Trap | Brain Games,2m 53s,2015-01-12T14:00:08Z
zaz0stO4XA4,Jason Silva on Common Sense | Brain Games,1m 53s,2015-01-12T14:00:06Z
6D81BW2CzOU,Brain Teasers | Brain Games,2m 48s,2015-01-12T14:00:02Z
mU38QDKmiTk,The Ultimate Black Market Weapon | Underworld INC,2m 9s,2015-01-11T21:00:01Z
Foc4dn90n3E,Is Eating Venomous Sea Snakes a Bad Thing? | National Geographic,3m 16s,2015-01-09T13:00:03Z
JhiBD_WjDbA,17-Year-Old Cancer Researcher Already Making an Impact | National Geographic,2m 24s,2015-01-08T13:00:10Z
N5W3FKCN8Z0,First Look | Killing Jesus,3m 6s,2015-01-07T20:00:40Z
gBKhq9eHHqo,Moving a Ten-Ton Dino Deathtrap | National Geographic,4m 51s,2015-01-07T19:00:11Z
iUSGzkzBquk,Pups Rescued From Dog Meat Farm Need Adoption | National Geographic,2m 41s,2015-01-07T13:00:08Z
IkN0olZ51OM,This Hotel Is Made Entirely of Salt | National Geographic,3m 12s,2015-01-06T13:00:05Z
3n4kt-hOpzc,Zombie Parasites | Nat Geo Live,23m 27s,2015-01-05T16:30:03Z
4bHID7eNgD8,World's Most Dangerous Road? | National Geographic,3m 45s,2015-01-05T13:00:00Z
nls2yCPxifI,This Man Risked It All to Change Uganda's Energy Destiny | National Geographic,3m 43s,2015-01-02T13:00:11Z
AnwlBViS9jY,Fighting for Brazil's Stolen Species | National Geographic,3m 18s,2015-01-01T13:00:07Z
KYRzfqhKqsw,Grueling 80-Mile Horse Race Demands More Than Speed | National Geographic,5m 12s,2014-12-31T13:00:17Z
Q3vfVYSR6zk,Rescuing the Wagon | The Pioneers,1m 36s,2014-12-30T23:00:08Z
9tqI-Wti0ws,Rule Your World: Time Flies | Crowd Control,1m 56s,2014-12-30T20:55:02Z
o_tPSmVb5UA,Rainstorm | The Pioneers,2m 29s,2014-12-30T17:39:24Z
uUNODUpkT2o,Did Humans Make These Ancient Cave Paintings? | National Geographic,2m 51s,2014-12-30T13:00:07Z
elcsUQJl1rE,The Community of Food | Nat Geo Live,26m 18s,2014-12-29T16:30:01Z
FpYIPA54_lg,Incredible Solar Stickers Capture Sun's Energy | National Geographic,2m 55s,2014-12-29T13:00:12Z
L30p3ClMzvY,Inside Afghanistan's First Boarding School for Girls | National Geographic,2m 52s,2014-12-26T13:00:17Z
ApCZMHMXi_E,Why I Love Africa's Largest City | National Geographic,3m 23s,2014-12-25T13:00:11Z
SsqWngg-hh0,A Year of Images in 30 Seconds: Photo of the Day | National Geographic,51s,2014-12-24T16:21:37Z
IpXlxS1r5NY,Why Is It Important to Explore? | National Geographic,1m 43s,2014-12-24T13:00:05Z
ap0cUmy2Pgg,Rule Your World: Do the Right Thing | Crowd Control,1m 57s,2014-12-23T14:00:07Z
X_FThJGud0w,Rule Your World: Food for Thought | Crowd Control,1m 50s,2014-12-23T14:00:05Z
Q5612I5pcg0,Life and Death in a Bird E.R. | National Geographic,4m 56s,2014-12-23T13:00:06Z
tO_BSIjw6IE,The Cheesemaker! | National Geographic,2m 4s,2014-12-22T23:00:04Z
CMgfuhD2cpo,Can We Stop Millions of Birds From Crashing Into Windows? | National Geographic,3m 26s,2014-12-22T19:00:04Z
f7tWXEfSps4,DJ Spooky's Arctic Rhythms | Nat Geo Live,13m 24s,2014-12-22T16:30:03Z
zSMTJcMPjdc,Market on the Farm Could Redefine the Grocery Trip | Short Film Showcase,5m 21s,2014-12-22T14:00:06Z
nSoCkHbwN44,It's Got Some Funk | National Geographic,2m 37s,2014-12-21T23:00:05Z
vEh4laZokEE,Natural Springs Offer a Unique Encounter With Manatees | Short Film Showcase,2m 43s,2014-12-21T19:00:10Z
uGoVQm1nwfE,The Sirens of the South! | National Geographic,2m 30s,2014-12-20T18:00:07Z
VLTe5HFubls,The Arkansas House | National Geographic,2m 47s,2014-12-19T18:00:14Z
8DvnZYTwJu8,Mountain Lions Caught on Camera in San Francisco Bay Area | National Geographic,4m 3s,2014-12-19T13:00:17Z
q1JNyC4aS9k,Creating a Ring of Gold | National Geographic,2m 9s,2014-12-18T18:00:03Z
kM49XlAjKoM,Amazing Photo Wins National Geographic Contest | National Geographic,5m 46s,2014-12-18T13:29:44Z
3kg8h6n1d3U,Trash Day | Life Below Zero,1m 53s,2014-12-17T22:00:07Z
q8hg45Zsu1s,Grandma Sue | Life Below Zero,2m 46s,2014-12-17T18:10:52Z
edW30jsCy6M,The Secret World of Dragonflies | Short Film Showcase,14m 55s,2014-12-17T18:00:01Z
DYLRhDuX94M,Unexpected Shark Gives Explorer Shock of His Life | National Geographic,2m 12s,2014-12-17T13:00:17Z
3PBGuxpdsMU,Westward Home! | National Geographic,1m 34s,2014-12-16T15:00:19Z
ZR4_LhPCgbo,Millions of Salmon Return Home | National Geographic,4m 15s,2014-12-16T12:00:08Z
IbDRP4ovhao,Rule Your World: Feet First | Crowd Control,1m 53s,2014-12-16T03:00:02Z
n5c3rHYm1f8,Rule Your World: Money | Crowd Control,1m 54s,2014-12-16T03:00:00Z
LSrD5-KD0NM,Top 5 Young-At-Hearts | Crowd Control,1m 35s,2014-12-15T22:29:26Z
cAb-FKYsFcE,On Their Own | National Geographic,2m 6s,2014-12-15T22:00:28Z
Uucy_blcSrg,Musical Highway | Crowd Control,3m,2014-12-15T18:58:33Z
bk5D0bd0Ksk,Alone Across the Outback | Nat Geo Live,24m 43s,2014-12-15T16:20:00Z
LMebBCYz0fk,Biologist Helps Big Cats and People Coexist | Lion Protector,3m 27s,2014-12-15T14:00:23Z
LFmuDFLVRsQ,Travel Around Turkey in 5.5 Minutes | Short Film Showcase,5m 33s,2014-12-15T14:00:22Z
2Z0l5mJ9ls8,Competitors | Ultimate Survival Alaska,33s,2014-12-12T21:44:52Z
k3IA8_0VniE,Top 5 Cart Friends (and Foes) | Crowd Control,1m 43s,2014-12-12T21:00:06Z
rFtAqf39OeI,Up Close With King Penguins and Elephant Seals | Short Film Showcase,3m 24s,2014-12-12T14:00:19Z
D8v4T-dj7jI,This Man Helps Nat Geo Photographers Get the Shot | National Geographic,3m 34s,2014-12-11T19:30:01Z
UP3siPhBxoIReturn to the Tepuis: Behind the Scenes With Filmmaker Joe Riis | Short Film Showcase,1m 59s,2014-12-11T14:00:16Z
S9K8QcjwjYs,Mysterious Islands in the Sky Unlock Secrets of Our Past: Return to Tepuis | Short Film Showcase,9m 25s,2014-12-11T14:00:01Z
tm2lfv3_ELc,Walking While Texting | Crowd Control,2m 50s,2014-12-11T00:00:02Z
FCRPVTtVrB4,Top 5 Phone Addicts | Crowd Control,1m 30s,2014-12-10T23:00:01Z
y2KjF73Ows0,Thaw Project - Natural Refrigerator | Life Below Zero,3m 3s,2014-12-10T20:35:59Z
CL6CKAulsfU,Top 5 Touchdowns | Crowd Control,1m 22s,2014-12-10T20:00:09Z
wbkounpgDho,Capturing the Rugged Lives of Patagonia's Gauchos,3m 36s,2014-12-10T14:00:06Z
0i4vQVP_B6U,Top 5 Text-Walkers | Crowd Control,1m 17s,2014-12-10T00:00:03Z
QGAMTlI6XxY,Colorful Time-Lapse of Hot Air Balloons in New Mexico | Short Film Showcase,2m 43s,2014-12-09T19:00:06Z
DbWPC0xZ3us,Rule Your World: Dirty Deeds | Crowd Control,1m 55s,2014-12-09T17:34:01Z
ljVo3SfPZMk,Rule Your World: Selfishness | Crowd Control,1m 53s,2014-12-09T17:12:38Z
tutMroVeELs,The Birthplace of Country Music | National Geographic,4m 56s,2014-12-09T14:00:09Z
u5X7iKWDILA,Erika Larsen: People of the Horse | Nat Geo Live,21m 37s,2014-12-08T18:34:00Z
Hoj2u_4WXZ8,Hear Small Bagpipe's Big Sound | National Geographic,4m 26s,2014-12-08T14:24:35Z
9TWoHUO6Ek0,Life Near the Edge of the World | Gauchos,4m 39s,2014-12-05T14:00:01Z
Z7EedCwJ4ww,Horses Help Heal Veterans' Invisible Wounds | National Geographic,4m 50s,2014-12-04T14:00:01Z
mvGrc1PhXwg,My Little Ole Kitchen On Wheels | National Geographic,2m 58s,2014-12-03T21:00:02Z
_T0vKqT9KrE,Hangout to Cause an Uproar for Big Cats | National Geographic,47m 11s,2014-12-03T19:05:33Z
0cpl4Oii95U,Buried Stream Sees the Light of Day | National Geographic,3m 10s,2014-12-03T14:00:04Z
7jZzy8VBq-I,Food Mover | Life Below Zero,2m 51s,2014-12-02T23:00:02Z
BVpj6LKtu1w,Welcome to the Kava Ceremony | National Geographic,1m 26s,2014-12-02T22:00:06Z
yXity4gVtVU,Sugar Juice | National Geographic,1m 13s,2014-12-02T22:00:02Z
2hJLclWRJJo,Pull! | National Geographic,1m 49s,2014-12-02T21:00:08Z
OCLgPxuyz3w,Hunting for Rocks | Life Below Zero,2m 29s,2014-12-02T19:00:05Z
EU1ZBob09GU,What's the Most Beautiful Thing You’ve Seen? | National Geographic,2m 3s,2014-12-02T19:00:02Z
KVpDHrL_R2c,Texas Gar | Road Trip Diaries,2m 33s,2014-12-02T14:37:33Z
4uqIBayYB2Q,Giant Predator Swarm Attacks Fish | National Geographic,1m 40s,2014-12-02T13:30:05Z
rlmBPjxddRI,Rule Your World: Travel Tricks | Crowd Control,2m 17s,2014-12-01T20:15:19Z
mduvOrZ6B_U,Rule Your World: Anger Management | Crowd Control,2m 13s,2014-12-01T20:14:06Z
up_R010NjeQ,Top 5 Bag Shamings | Crowd Control,1m 23s,2014-12-01T20:00:09Z
m9zVaDy6faQ,Jodi Picoult: Leaving Time | Nat Geo Live,21m 40s,2014-12-01T17:37:00Z
FuFSoATXnr4,Top 5 Pees | Crowd Control,1m 30s,2014-12-01T15:00:14Z
MjUcBWYVF9s,Go Inside a Telescope Mirror Factory | To a Billionth of a Meter,3m 28s,2014-12-01T14:41:17Z
6M_kvEPnsFI,Perilous Ride to Herd Runaway Cattle | National Geographic,5m 31s,2014-11-28T14:00:11Z
RLb4KrAp7hM,Living off the Fat of the Land | Live Free or Die,2m 27s,2014-11-27T16:00:02Z
YXSv9AzNECQ,How to Make Kimchi | Live Free or Die: DIY,3m 22s,2014-11-27T15:41:36Z
-i-2POCKySM,Food Is the Root of Friendship in Mexican Village | National Geographic,2m 10s,2014-11-27T14:00:13Z
92wlASzGKbI,Why Use 3D-Printed Drones? | National Geographic,2m 29s,2014-11-26T14:00:16Z
SlCnTXgIGQE,Top 5 Poop Deposits | Crowd Control,1m 34s,2014-11-25T21:00:02Z
vCSIRDqIDA8,Cool Accountants | National Geographic,2m 1s,2014-11-25T20:30:00Z
vZmenE4wXb4,We Got Ourselves a Gar! | National Geographic,1m 51s,2014-11-25T20:01:01Z
UfANtnv2mx4,Grumbo! | National Geographic,1m 11s,2014-11-25T20:00:11Z
IeWPSDkaTJY,What Superpower Do You Wish You Had? | National Geographic,1m 7s,2014-11-25T19:01:15Z
d4Z1R5mUyj4,Arkansas Wild Hog | Road Trip Diaries,1m 45s,2014-11-25T18:22:46Z
Wy2udC9fhyQ,Buildin’ and Fishin’ | Live Free or Die,2m 32s,2014-11-25T16:00:20Z
uDn6jiq_FjM,Rule Your World: Lawbreakers | Crowd Control,1m 57s,2014-11-25T12:54:49Z
ClTfiE6syuA,Rule Your World: Lazy Nation | Crowd Control,1m 37s,2014-11-25T12:53:18Z
hY3lznEqvFk,People Don’t Listen | Crowd Control,2m 33s,2014-11-24T23:00:06Z
ImOUd2ILZNo,Jungle Juice | National Geographic,2m 18s,2014-11-24T20:30:01Z
xmqJHj-prw4,Parking Woes | Crowd Control,2m 3s,2014-11-24T19:00:11Z
iPxfCYlWVWw,Greg Long: Big Wave Rider | Nat Geo Live,21m 46s,2014-11-24T18:08:00Z
f9anE4rQgus,Poop-O-Meter | Crowd Control,2m 46s,2014-11-24T18:00:15Z
R0DGijYiGQU,Gullah Geechee Storyteller Preserves a Painful Past | National Geographic,3m 51s,2014-11-24T15:27:50Z
yI3NJ2L0EOM,Top 5 Jaywalkers | Crowd Control,1m 58s,2014-11-22T03:56:00Z
pyw3KhqCjig,Making a PornBurger With Mathew Ramsey | National Geographic,6m 7s,2014-11-21T23:17:50Z
LRsNCyCDItI,We've Got Meat We Need the Knowledge | National Geographic,1m 34s,2014-11-21T21:00:09Z
nzSc6PKVmAc,Let's Go Get Us a Hog | National Geographic,1m 41s,2014-11-21T18:41:35Z
91rVcZihfzY,On-Foot Explorer Reflects on the Middle East | National Geographic,1m 48s,2014-11-21T14:01:55Z
2JSN1kMtncA,How To Make Cypress Rope | Live Free or Die: DIY,2m 11s,2014-11-21T00:08:47Z
XD0fPVIe3zQ,Do You Live Near a Toxic Superfund Site? | National Geographic,1m 27s,2014-11-20T14:50:12Z
hZX3xFmXPM0,A Toilet Fascination Leads to Social Change | National Geographic,4m,2014-11-19T19:36:23Z
jjo2qNakdAc,Ferret ​Babies Key to Species Rebound | National Geographic,4m 25s,2014-11-19T14:00:11Z
8saMaQUl5sQ,Ice Cream Toilet | Crowd Control,2m 24s,2014-11-18T22:00:05Z
DAZTOP-uITQ,What Do You Do For Fun in the Field? | National Geographic,1m 25s,2014-11-18T19:06:34Z
7oRmwEG__Bg,The Future of Food | National Geographic,3m 19s,2014-11-18T18:00:20Z
GL9VyCPxkbc,Bartering for Bunnies | Live Free or Die,2m 26s,2014-11-18T15:00:17Z
aO6a8F0xzbA,Colbert’s Grandkids | Live Free or Die,1m 4s,2014-11-18T15:00:04Z
4z5PnxZqiaM,Underwater Filmmaker Faces Off With Sharks | Short Film Showcase,2m 39s,2014-11-18T14:00:08Z
qtKVgV2RMkA,Traffic Control | Crowd Control,2m 13s,2014-11-17T22:00:02Z
mkPwEuflhKo,Chasing Rivers Part 2: The Ganges | Nat Geo Live,23m 30s,2014-11-17T16:30:06Z
bksaCbDzjDw,Payback Time | Crowd Control,1m 52s,2014-11-17T15:00:10Z
E-GqV-xS138,Can 3-D Printed Drones Help Save Wildlife? | National Geographic,3m,2014-11-17T14:00:04Z
W5pVIzfnypU,Top 5 Laziest | Crowd Control,1m 28s,2014-11-16T22:00:05Z
CWnk6PTsZNo,Mountain Gorillas' Survival: Dian Fossey’s Legacy Lives On | Short Film Showcase,15m 26s,2014-11-16T19:00:07Z
O0l7mvijzk4,10 Chefs 1 Question: The Perfect Burger | National Geographic,3m 30s,2014-11-16T18:00:22Z
PcKIsS1ShfI,Top 5 Parking Jobs | Crowd Control,1m 34s,2014-11-16T15:00:08Z
J930Rut_J6E,Elevator of Shame | Crowd Control,3m 3s,2014-11-15T22:00:03Z
eIMl0LWv8Es,Beer According to a Brewmaster | National Geographic,2m 22s,2014-11-15T15:00:10Z
yDIBsNj6SQ8,10 Chefs 1 Question: Junk Food | National Geographic,1m 52s,2014-11-15T01:00:02Z
7C7vFHeos8U,How Food Connects Us | National Geographic,2m 4s,2014-11-14T22:40:12Z
BRKjohYl2Wo,Around the Table | National Geographic,2m 50s,2014-11-14T22:38:45Z
leamWS368L8,The Birth of the Recipe | National Geographic,3m 1s,2014-11-14T22:00:03Z
7-EsMyX6m4o,The Hot Dog | National Geographic,2m 43s,2014-11-14T18:00:04Z
ygnzhWrML_4,The Nutmeg Wars | National Geographic,3m 9s,2014-11-14T15:00:08Z
LjCzPp-MK48,Time-Lapse: Watch Flowers Bloom Before Your Eyes | Short Film Showcase,3m 25s,2014-11-14T14:00:09Z
Un95HH-HwZ4,Encounter Another Era in Havana’s Vibrant Streets | Short Film Showcase,2m 30s,2014-11-13T19:00:02Z
g_Up42MkoH0,Eric Greenspan on Guilty Pleasures | National Geographic,2m 25s,2014-11-13T18:00:08Z
KU7exeRWzjo,Protecting Africa's Wild Coast | National Geographic,2m 41s,2014-11-13T14:33:58Z
mrN9kSMhwuQMini-Storm of Dolphins Surrounds Boat | National Geographic,1m 11s,2014-11-12T19:07:18Z
xhsetb965d0,Portraits of Women Scientists | National Geographic,2m 41s,2014-11-12T14:00:13Z
DWRJKwKEq_w,Hosed | Life Below Zero,3m 12s,2014-11-12T09:00:04Z
Y4mkSVCLbg0,How to Clean with Charcoal | Live Free or Die: DIY,1m 53s,2014-11-11T20:31:05Z
XDiYl8IizH4,Tour a Volcano From Above and Below | National Geographic,3m 21s,2014-11-11T19:25:08Z
3UCRBZ-qlWM,Children of U.S. Civil War Vets Reminisce About Fathers | National Geographic,6m 40s,2014-11-11T14:08:35Z
5bLw6bREcbU,9/11 'Survivor Tree' Returns to Ground Zero | Short Film Showcase,6m 6s,2014-11-11T14:00:23Z
G9aO_GoreWo,Custom Crane | Life Below Zero,1m 50s,2014-11-11T07:00:02Z
cG90wEFJMO8,What Other Job Would You Like to Try? | National Geographic,57s,2014-11-10T19:00:16Z
xt5uJrWW1gE,Chasing Rivers Part 1: The Colorado | Nat Geo Live,24m,2014-11-10T16:00:45Z
eNwHNYXSCGg,Fighting the Invasive Stinkbug | National Geographic,5m 1s,2014-11-10T14:00:01Z
h3EAczTQWvU,Styling Food Porn: Behind the Scenes | National Geographic,2m 20s,2014-11-10T00:00:03Z
C9adindWgW8,For the Love of Bacon | National Geographic,3m 7s,2014-11-10T00:00:02Z
rjrzmvONruA,Ed Mitchell's 'Que | National Geographic,1m 55s,2014-11-10T00:00:01Z
n2j81WrMEdQ,How to Reuse Old Furniture | Live Free or Die: DIY,3m 30s,2014-11-06T21:09:04Z
BHLBZtLBBTA,EAT: The Story Of Food | National Geographic,31s,2014-11-06T17:42:47Z
cHHunBLwEn8,Choose the NG 2015 Adventurer of the Year | National Geographic,2m 32s,2014-11-06T14:29:42Z
ExHETUWLKO8,If You're Scared of Bugs Don't Watch This | National Geographic,2m 26s,2014-11-05T14:00:08Z
qjLyCONvPag,Col. Sue-nders | Life Below Zero,3m 17s,2014-11-05T09:00:07Z
-dHSeMFpJNU,Fenced In | Life Below Zero,2m 43s,2014-11-04T23:59:23Z
BY5V411_FmM,DJ Spooky Mixes Media to Spark Thought | National Geographic,2m 13s,2014-11-04T19:20:08Z
drIppClStbg,Bee Charmers | Live Free or Die,3m 8s,2014-11-04T16:00:08Z
jiHI5wpjtFQ,What Is Your Proudest Work Moment? | National Geographic,1m 42s,2014-11-04T13:17:03Z
-Ajfql6CirE,Mars Up Close Part 3: Ken Edgett | Nat Geo Live,10m 16s,2014-11-03T19:41:00Z
KfqAsyUdvEs,Mars Up Close Part 4: Pan Conrad | Nat Geo Live,11m 38s,2014-11-03T19:41:00Z
IMXfo5CqZIw,Tricks of the Trade | Live Free or Die,2m 48s,2014-11-03T16:00:04Z
biXzGumrWlU,See a Farm Convert Pig Poop Into Electricity | National Geographic,5m 16s,2014-11-03T15:25:10Z
Ti20okupT6U,Sleepless in America Trailer | National Geographic,3m 18s,2014-10-31T19:36:19Z
S6tLbyjQGUs,Getting the Pictures | Mindsuckers,2m 42s,2014-10-31T18:21:06Z
c0G5Ygr8VsQ,On Sinister Pond | Mindsuckers,1m 51s,2014-10-31T12:40:20Z
BjSqhjOU2S0,The Case of the Fearless Rat | Mindsuckers,1m 42s,2014-10-30T18:12:06Z
